timestamp,value,total
2027-04-20,3615,3.0000000000000018
2027-04-21,3618,3.0000000000000036
2027-04-22,3621,3.000000000000004
2027-04-23,3624,3.0000000000000027
2027-04-24,3627,3.0
2027-04-25,3630,3.0000000000000027
2027-04-26,3633,3.000000000000004
2027-04-27,3636,3.0000000000000036
2027-04-28,3639,3.0000000000000018
2027-04-29,3642,3.000000000000005
2027-04-30,3645,3.000000000000004
2027-05-01,3648,3.0000000000000036
2027-05-02,3651,3.0000000000000036
2027-05-03,3654,2.9999999999999996
2027-05-04,3657,3.000000000000005
2027-05-05,3660,3.000000000000007
2027-05-06,3663,3.0000000000000018
2027-05-07,3666,3.000000000000001
2027-05-08,3669,3.0
2027-05-09,3672,3.000000000000004
2027-05-10,3675,3.0
2027-05-11,3678,3.0000000000000027
2027-05-12,3681,3.000000000000005
2027-05-13,3684,3.0
2027-05-14,3687,2.9999999999999996
2027-05-15,3690,2.9999999999999996
2027-05-16,3693,3.000000000000004
2027-05-17,3696,3.0
2027-05-18,3699,3.0000000000000018
2027-05-19,3702,3.0000000000000058
2027-05-20,3705,3.000000000000001
2027-05-21,3708,3.0000000000000027
2027-05-22,3711,3.000000000000004
2027-05-23,3714,2.9999999999999996
2027-05-24,3717,3.0000000000000036
2027-05-25,3720,3.0
2027-05-26,3723,3.000000000000001
2027-05-27,3726,3.0000000000000027
2027-05-28,3729,3.000000000000008
2027-05-29,3732,2.999999999999998
2027-05-30,3735,3.0000000000000058
2027-05-31,3738,3.000000000000004
2027-06-01,3741,3.000000000000004
2027-06-02,3744,3.0000000000000027
2027-06-03,3747,3.0000000000000027
2027-06-04,3750,3.000000000000001
2027-06-05,3753,3.0000000000000018
2027-06-06,3756,3.0
2027-06-07,3759,3.0
2027-06-08,3762,3.0000000000000067
2027-06-09,3765,3.0000000000000036
2027-06-10,3768,3.0000000000000058
2027-06-11,3771,3.000000000000001
2027-06-12,3774,3.0000000000000058
2027-06-13,3777,3.0000000000000018
2027-06-14,3780,3.000000000000001
2027-06-15,3783,3.0
2027-06-16,3786,3.0000000000000036
2027-06-17,3789,3.0000000000000036
2027-06-18,3792,3.0000000000000036
2027-06-19,3795,3.000000000000005
2027-06-20,3798,3.0000000000000018
2027-06-21,3801,3.0
2027-06-22,3804,2.999999999999998
2027-06-23,3807,2.9999999999999987
2027-06-24,3810,3.000000000000001
2027-06-25,3813,2.999999999999997
2027-06-26,3816,2.9999999999999964
2027-06-27,3819,3.0000000000000018
2027-06-28,3822,3.0000000000000058
2027-06-29,3825,3.000000000000001
2027-06-30,3828,3.000000000000004
2027-07-01,3831,3.000000000000001
2027-07-02,3834,3.000000000000004
2027-07-03,3837,2.999999999999998
2027-07-04,3840,3.0000000000000036
2027-07-05,3843,3.000000000000001
2027-07-06,3846,3.000000000000007
2027-07-07,3849,2.999999999999998
2027-07-08,3852,3.000000000000007
2027-07-09,3855,3.0000000000000027
2027-07-10,3858,3.0000000000000036
2027-07-11,3861,3.000000000000001
2027-07-12,3864,3.000000000000001
2027-07-13,3867,3.0000000000000036
2027-07-14,3870,2.999999999999998
2027-07-15,3873,2.9999999999999996
2027-07-16,3876,3.0
2027-07-17,3879,3.0000000000000027
2027-07-18,3882,3.000000000000004
2027-07-19,3885,3.000000000000012
2027-07-20,3888,3.0000000000000027
2027-07-21,3891,3.0000000000000018
2027-07-22,3894,3.000000000000004
2027-07-23,3897,3.0000000000000027
2027-07-24,3900,3.0000000000000027
2027-07-25,3903,2.999999999999998
2027-07-26,3906,3.000000000000004
2027-07-27,3909,3.0000000000000018
2027-07-28,3912,3.000000000000005
2027-07-29,3915,3.0000000000000036
2027-07-30,3918,3.000000000000007
2027-07-31,3921,2.999999999999998
2027-08-01,3924,3.000000000000004
2027-08-02,3927,3.0000000000000018
2027-08-03,3930,3.0000000000000036
2027-08-04,3933,3.000000000000001
2027-08-05,3936,3.0000000000000018
2027-08-06,3939,3.000000000000001
2027-08-07,3942,2.9999999999999964
2027-08-08,3945,3.000000000000001
2027-08-09,3948,3.000000000000005
2027-08-10,3951,3.000000000000001
2027-08-11,3954,2.999999999999997
2027-08-12,3957,3.000000000000001
2027-08-13,3960,2.999999999999997
2027-08-14,3963,3.000000000000005
2027-08-15,3966,3.0000000000000018
2027-08-16,3969,3.000000000000004
2027-08-17,3972,3.0000000000000018
2027-08-18,3975,2.9999999999999996
2027-08-19,3978,3.000000000000001
2027-08-20,3981,3.000000000000005
2027-08-21,3984,3.000000000000007
2027-08-22,3987,3.0000000000000018
2027-08-23,3990,3.000000000000005
2027-08-24,3993,3.0000000000000027
2027-08-25,3996,3.0000000000000036
2027-08-26,3999,3.000000000000001
2027-08-27,4002,3.0000000000000058
2027-08-28,4005,3.000000000000001
2027-08-29,4008,3.0
2027-08-30,4011,2.999999999999998
2027-08-31,4014,3.000000000000005
2027-09-01,4017,3.0000000000000027
2027-09-02,4020,3.000000000000004
2027-09-03,4023,3.0000000000000027
2027-09-04,4026,3.000000000000005
2027-09-05,4029,3.0
2027-09-06,4032,3.0000000000000067
2027-09-07,4035,3.000000000000005
2027-09-08,4038,2.9999999999999996
2027-09-09,4041,3.000000000000004
2027-09-10,4044,2.9999999999999987
2027-09-11,4047,3.000000000000005
2027-09-12,4050,3.000000000000008
2027-09-13,4053,3.0000000000000027
2027-09-14,4056,3.0000000000000067
2027-09-15,4059,2.9999999999999987
2027-09-16,4062,3.000000000000008
2027-09-17,4065,3.0000000000000036
2027-09-18,4068,2.9999999999999996
2027-09-19,4071,3.0000000000000027
2027-09-20,4074,2.999999999999998
2027-09-21,4077,2.999999999999997
2027-09-22,4080,3.0000000000000018
2027-09-23,4083,2.9999999999999987
2027-09-24,4086,2.9999999999999987
2027-09-25,4089,3.0000000000000036
2027-09-26,4092,3.0000000000000018
2027-09-27,4095,3.000000000000004
2027-09-28,4098,3.000000000000001
2027-09-29,4101,3.0000000000000027
2027-09-30,4104,3.000000000000004
2027-10-01,4107,3.0000000000000027
2027-10-02,4110,3.000000000000007
2027-10-03,4113,3.0000000000000067
2027-10-04,4116,3.000000000000008
2027-10-05,4119,2.9999999999999996
2027-10-06,4122,3.000000000000001
2027-10-07,4125,3.000000000000004
2027-10-08,4128,2.999999999999998
2027-10-09,4131,3.0000000000000058
2027-10-10,4134,2.999999999999998
2027-10-11,4137,2.9999999999999925
2027-10-12,4140,3.0000000000000067
2027-10-13,4143,3.0000000000000036
2027-10-14,4146,3.000000000000005
2027-10-15,4149,3.0000000000000098
2027-10-16,4152,2.9999999999999947
2027-10-17,4155,3.000000000000001
2027-10-18,4158,2.999999999999998
2027-10-19,4161,3.000000000000004
2027-10-20,4164,3.0000000000000018
2027-10-21,4167,2.9999999999999956
2027-10-22,4170,3.0000000000000067
2027-10-23,4173,3.0000000000000018
2027-10-24,4176,3.0000000000000036
2027-10-25,4179,2.9999999999999987
2027-10-26,4182,3.000000000000004
2027-10-27,4185,3.000000000000001
2027-10-28,4188,3.000000000000001
2027-10-29,4191,3.000000000000004
2027-10-30,4194,3.0000000000000036
2027-10-31,4197,3.0000000000000036
2027-11-01,4200,2.9999999999999987
2027-11-02,4203,3.0000000000000036
2027-11-03,4206,3.000000000000005
2027-11-04,4209,2.999999999999997
2027-11-05,4212,3.000000000000001
2027-11-06,4215,2.9999999999999987
2027-11-07,4218,3.0000000000000027
2027-11-08,4221,3.000000000000004
2027-11-09,4224,3.0000000000000018
2027-11-10,4227,3.000000000000005
2027-11-11,4230,3.0000000000000018
2027-11-12,4233,3.000000000000005
2027-11-13,4236,3.000000000000005
2027-11-14,4239,3.000000000000004
2027-11-15,4242,3.000000000000001
2027-11-16,4245,2.999999999999998
2027-11-17,4248,3.0
2027-11-18,4251,3.0000000000000036
2027-11-19,4254,3.000000000000005
2027-11-20,4257,2.9999999999999987
2027-11-21,4260,3.0000000000000036
2027-11-22,4263,3.0
2027-11-23,4266,3.0000000000000018
2027-11-24,4269,3.0000000000000027
2027-11-25,4272,2.9999999999999964
2027-11-26,4275,3.000000000000009
2027-11-27,4278,3.000000000000004
2027-11-28,4281,2.999999999999997
2027-11-29,4284,3.0000000000000018
2027-11-30,4287,3.0000000000000027
2027-12-01,4290,3.0000000000000018
2027-12-02,4293,3.000000000000005
2027-12-03,4296,3.0000000000000027
2027-12-04,4299,3.000000000000001
2027-12-05,4302,2.9999999999999996
2027-12-06,4305,2.9999999999999996
2027-12-07,4308,3.000000000000004
2027-12-08,4311,3.000000000000005
2027-12-09,4314,2.9999999999999987
2027-12-10,4317,3.0000000000000018
2027-12-11,4320,3.0000000000000067
2027-12-12,4323,3.0
2027-12-13,4326,3.000000000000005
2027-12-14,4329,3.000000000000007
2027-12-15,4332,2.9999999999999996
2027-12-16,4335,2.9999999999999996
2027-12-17,4338,3.0000000000000027
2027-12-18,4341,3.000000000000001
2027-12-19,4344,3.0000000000000036
2027-12-20,4347,3.000000000000001
2027-12-21,4350,2.999999999999998
2027-12-22,4353,3.0000000000000067
2027-12-23,4356,3.0000000000000036
2027-12-24,4359,3.000000000000004
2027-12-25,4362,3.0
2027-12-26,4365,3.000000000000004
2027-12-27,4368,3.0000000000000036
2027-12-28,4371,3.000000000000008
2027-12-29,4374,3.0000000000000018
2027-12-30,4377,3.000000000000001
2027-12-31,4380,2.9999999999999987
2028-01-01,4383,3.0000000000000027
2028-01-02,4386,3.0000000000000036
2028-01-03,4389,2.9999999999999987
2028-01-04,4392,3.000000000000008
2028-01-05,4395,3.000000000000004
2028-01-06,4398,3.0000000000000018
2028-01-07,4401,3.0000000000000018
2028-01-08,4404,3.0000000000000027
2028-01-09,4407,3.0000000000000036
2028-01-10,4410,3.000000000000005
2028-01-11,4413,3.000000000000001
2028-01-12,4416,2.9999999999999996
2028-01-13,4419,3.000000000000004
2028-01-14,4422,3.0000000000000036
2028-01-15,4425,3.0000000000000027
2028-01-16,4428,3.0000000000000036
2028-01-17,4431,3.0000000000000018
2028-01-18,4434,3.0000000000000036
2028-01-19,4437,3.000000000000005
2028-01-20,4440,3.000000000000005
2028-01-21,4443,3.0000000000000018
2028-01-22,4446,2.9999999999999996
2028-01-23,4449,3.0000000000000018
2028-01-24,4452,3.0000000000000018
2028-01-25,4455,2.9999999999999956
2028-01-26,4458,3.000000000000004
2028-01-27,4461,3.0000000000000067
2028-01-28,4464,3.0000000000000036
2028-01-29,4467,3.0
2028-01-30,4470,3.000000000000005
2028-01-31,4473,3.0000000000000018
2028-02-01,4476,3.0
2028-02-02,4479,3.000000000000009
2028-02-03,4482,3.0000000000000058
2028-02-04,4485,2.9999999999999987
2028-02-05,4488,3.0000000000000036
2028-02-06,4491,3.0000000000000018
2028-02-07,4494,3.000000000000008
2028-02-08,4497,3.000000000000005
2028-02-09,4500,3.000000000000004
2028-02-10,4503,3.000000000000004
2028-02-11,4506,3.0000000000000067
2028-02-12,4509,3.000000000000004
2028-02-13,4512,2.999999999999997
2028-02-14,4515,3.0000000000000018
2028-02-15,4518,3.0000000000000027
2028-02-16,4521,3.0000000000000036
2028-02-17,4524,3.0000000000000036
2028-02-18,4527,2.999999999999997
2028-02-19,4530,3.0000000000000058
2028-02-20,4533,3.000000000000005
2028-02-21,4536,3.000000000000005
2028-02-22,4539,2.999999999999998
2028-02-23,4542,2.9999999999999987
2028-02-24,4545,3.0
2028-02-25,4548,3.0000000000000036
2028-02-26,4551,3.0000000000000036
2028-02-27,4554,3.0
2028-02-28,4557,3.0000000000000018
2028-02-29,4560,3.0000000000000067
2028-03-01,4563,2.9999999999999947
2028-03-02,4566,3.0000000000000098
2028-03-03,4569,3.000000000000007
2028-03-04,4572,3.0000000000000058
2028-03-05,4575,3.0000000000000018
2028-03-06,4578,2.9999999999999956
2028-03-07,4581,3.000000000000005
2028-03-08,4584,3.000000000000008
2028-03-09,4587,3.000000000000004
2028-03-10,4590,3.000000000000007
2028-03-11,4593,3.0000000000000067
2028-03-12,4596,3.000000000000004
2028-03-13,4599,3.0000000000000027
2028-03-14,4602,3.0000000000000036
2028-03-15,4605,2.9999999999999996
2028-03-16,4608,3.0000000000000067
2028-03-17,4611,3.000000000000001
2028-03-18,4614,3.000000000000004
2028-03-19,4617,3.000000000000001
2028-03-20,4620,3.000000000000001
2028-03-21,4623,3.000000000000007
2028-03-22,4626,3.000000000000001
2028-03-23,4629,2.999999999999998
2028-03-24,4632,3.0000000000000018
2028-03-25,4635,3.000000000000004
2028-03-26,4638,3.0
2028-03-27,4641,3.000000000000007
2028-03-28,4644,3.0000000000000058
2028-03-29,4647,3.000000000000001
2028-03-30,4650,3.0000000000000027
2028-03-31,4653,2.9999999999999987
2028-04-01,4656,3.000000000000004
2028-04-02,4659,2.9999999999999987
2028-04-03,4662,3.0000000000000027
2028-04-04,4665,3.0000000000000036
2028-04-05,4668,3.000000000000004
2028-04-06,4671,3.0000000000000027
2028-04-07,4674,3.0000000000000067
2028-04-08,4677,3.000000000000001
2028-04-09,4680,3.0000000000000058
2028-04-10,4683,3.000000000000001
2028-04-11,4686,3.000000000000009
2028-04-12,4689,3.000000000000004
2028-04-13,4692,3.000000000000007
2028-04-14,4695,3.0000000000000027
2028-04-15,4698,3.0000000000000018
2028-04-16,4701,2.9999999999999987
2028-04-17,4704,3.000000000000008
2028-04-18,4707,2.9999999999999964
2028-04-19,4710,3.0000000000000036
2028-04-20,4713,3.000000000000005
2028-04-21,4716,3.0000000000000018
2028-04-22,4719,3.000000000000004
2028-04-23,4722,2.9999999999999987
2028-04-24,4725,3.0000000000000098
2028-04-25,4728,3.0000000000000098
2028-04-26,4731,3.000000000000009
2028-04-27,4734,3.0000000000000058
2028-04-28,4737,3.0000000000000036
2028-04-29,4740,3.0000000000000027
2028-04-30,4743,2.9999999999999996
2028-05-01,4746,3.000000000000001
2028-05-02,4749,3.000000000000012
2028-05-03,4752,2.9999999999999947
2028-05-04,4755,3.0000000000000098
2028-05-05,4758,3.0000000000000067
2028-05-06,4761,3.0000000000000067
2028-05-07,4764,3.000000000000004
2028-05-08,4767,2.9999999999999996
2028-05-09,4770,3.000000000000004
2028-05-10,4773,3.0000000000000018
2028-05-11,4776,2.9999999999999956
2028-05-12,4779,3.0000000000000067
2028-05-13,4782,3.0000000000000036
2028-05-14,4785,3.000000000000001
2028-05-15,4788,2.999999999999993
2028-05-16,4791,3.000000000000004
2028-05-17,4794,3.0000000000000098
2028-05-18,4797,3.0000000000000018
2028-05-19,4800,2.9999999999999996
2028-05-20,4803,3.0
2028-05-21,4806,3.0000000000000036
2028-05-22,4809,3.000000000000004
2028-05-23,4812,3.000000000000005
2028-05-24,4815,3.000000000000005
2028-05-25,4818,3.000000000000001
2028-05-26,4821,3.0000000000000067
2028-05-27,4824,3.000000000000004
2028-05-28,4827,3.000000000000009
2028-05-29,4830,2.9999999999999964
2028-05-30,4833,3.000000000000004
2028-05-31,4836,3.000000000000005
2028-06-01,4839,2.9999999999999956
2028-06-02,4842,3.0
2028-06-03,4845,3.0000000000000036
2028-06-04,4848,2.999999999999998
2028-06-05,4851,3.0000000000000098
2028-06-06,4854,2.9999999999999947
2028-06-07,4857,3.0000000000000058
2028-06-08,4860,3.0
2028-06-09,4863,3.0000000000000067
2028-06-10,4866,2.9999999999999956
2028-06-11,4869,2.9999999999999956
2028-06-12,4872,3.000000000000005
2028-06-13,4875,3.000000000000007
2028-06-14,4878,3.0000000000000018
2028-06-15,4881,3.0000000000000058
2028-06-16,4884,3.000000000000008
2028-06-17,4887,2.9999999999999964
2028-06-18,4890,3.0000000000000027
2028-06-19,4893,3.0
2028-06-20,4896,2.999999999999994
2028-06-21,4899,3.0000000000000067
2028-06-22,4902,3.0000000000000036
2028-06-23,4905,2.999999999999998
2028-06-24,4908,3.0000000000000058
2028-06-25,4911,3.0000000000000036
2028-06-26,4914,3.000000000000007
2028-06-27,4917,3.000000000000013
2028-06-28,4920,2.9999999999999987
2028-06-29,4923,3.0000000000000067
2028-06-30,4926,3.0
2028-07-01,4929,3.0000000000000058
2028-07-02,4932,3.0000000000000058
2028-07-03,4935,3.0000000000000067
2028-07-04,4938,3.0000000000000036
2028-07-05,4941,3.0000000000000027
2028-07-06,4944,3.0000000000000058
2028-07-07,4947,3.000000000000004
2028-07-08,4950,3.000000000000011
2028-07-09,4953,3.0
2028-07-10,4956,3.000000000000004
2028-07-11,4959,2.999999999999997
2028-07-12,4962,2.9999999999999996
2028-07-13,4965,3.0000000000000018
2028-07-14,4968,3.0000000000000058
2028-07-15,4971,3.000000000000004
2028-07-16,4974,2.9999999999999996
2028-07-17,4977,2.9999999999999996
2028-07-18,4980,3.000000000000001
2028-07-19,4983,3.0000000000000018
2028-07-20,4986,3.000000000000005
2028-07-21,4989,2.9999999999999996
2028-07-22,4992,2.999999999999997
2028-07-23,4995,3.000000000000005
2028-07-24,4998,3.0000000000000058
2028-07-25,5001,3.000000000000004
2028-07-26,5004,3.000000000000001
2028-07-27,5007,3.000000000000004
2028-07-28,5010,3.0000000000000067
2028-07-29,5013,3.0000000000000067
2028-07-30,5016,3.0000000000000058
2028-07-31,5019,3.0000000000000018
2028-08-01,5022,3.0000000000000018
2028-08-02,5025,2.9999999999999987
2028-08-03,5028,3.0000000000000027
2028-08-04,5031,3.000000000000004
2028-08-05,5034,3.0
2028-08-06,5037,3.000000000000004
2028-08-07,5040,3.0000000000000036
2028-08-08,5043,3.000000000000004
2028-08-09,5046,3.0000000000000027
2028-08-10,5049,3.0000000000000058
2028-08-11,5052,3.000000000000004
2028-08-12,5055,3.000000000000004
2028-08-13,5058,3.0
2028-08-14,5061,2.9999999999999964
2028-08-15,5064,3.0000000000000027
2028-08-16,5067,3.0000000000000058
2028-08-17,5070,3.0
2028-08-18,5073,3.000000000000008
2028-08-19,5076,3.000000000000008
2028-08-20,5079,3.000000000000005
2028-08-21,5082,3.000000000000004
2028-08-22,5085,3.000000000000005
2028-08-23,5088,2.9999999999999956
2028-08-24,5091,2.9999999999999996
2028-08-25,5094,3.0000000000000036
2028-08-26,5097,3.0000000000000067
2028-08-27,5100,2.9999999999999987
2028-08-28,5103,3.0000000000000067
2028-08-29,5106,3.0000000000000036
2028-08-30,5109,3.0000000000000027
2028-08-31,5112,3.0000000000000018
2028-09-01,5115,3.000000000000007
2028-09-02,5118,3.0000000000000058
2028-09-03,5121,3.0000000000000018
2028-09-04,5124,3.000000000000007
2028-09-05,5127,3.000000000000007
2028-09-06,5130,2.999999999999998
2028-09-07,5133,3.0000000000000058
2028-09-08,5136,2.999999999999998
2028-09-09,5139,3.000000000000005
2028-09-10,5142,3.0000000000000098
2028-09-11,5145,3.0000000000000107
2028-09-12,5148,3.0000000000000067
2028-09-13,5151,3.0000000000000018
2028-09-14,5154,2.9999999999999964
2028-09-15,5157,3.0000000000000098
2028-09-16,5160,3.0000000000000018
2028-09-17,5163,3.0000000000000036
2028-09-18,5166,3.000000000000009
2028-09-19,5169,3.000000000000004
2028-09-20,5172,2.9999999999999996
2028-09-21,5175,3.000000000000009
2028-09-22,5178,3.000000000000001
2028-09-23,5181,3.0000000000000138
2028-09-24,5184,3.0000000000000058
2028-09-25,5187,2.9999999999999916
2028-09-26,5190,3.000000000000001
2028-09-27,5193,2.9999999999999996
2028-09-28,5196,3.0000000000000027
2028-09-29,5199,3.000000000000007
2028-09-30,5202,3.000000000000001
2028-10-01,5205,3.000000000000004
2028-10-02,5208,3.000000000000007
2028-10-03,5211,3.000000000000001
2028-10-04,5214,2.999999999999998
2028-10-05,5217,2.9999999999999996
2028-10-06,5220,3.000000000000007
2028-10-07,5223,2.999999999999998
2028-10-08,5226,3.0000000000000027
2028-10-09,5229,3.0000000000000027
2028-10-10,5232,3.000000000000001
2028-10-11,5235,3.000000000000007
2028-10-12,5238,2.9999999999999996
2028-10-13,5241,3.000000000000007
2028-10-14,5244,3.000000000000004
2028-10-15,5247,2.9999999999999964
2028-10-16,5250,3.000000000000007
2028-10-17,5253,3.0000000000000027
2028-10-18,5256,3.000000000000007
2028-10-19,5259,2.999999999999998
2028-10-20,5262,3.0000000000000058
2028-10-21,5265,3.0000000000000107
2028-10-22,5268,2.9999999999999996
2028-10-23,5271,3.0000000000000058
2028-10-24,5274,3.000000000000004
2028-10-25,5277,3.000000000000001
2028-10-26,5280,2.9999999999999996
2028-10-27,5283,3.000000000000007
2028-10-28,5286,3.000000000000007
2028-10-29,5289,3.000000000000004
2028-10-30,5292,3.000000000000004
2028-10-31,5295,3.000000000000001
2028-11-01,5298,3.000000000000001
2028-11-02,5301,3.000000000000004
2028-11-03,5304,3.000000000000001
2028-11-04,5307,3.000000000000009
2028-11-05,5310,3.000000000000001
2028-11-06,5313,3.0000000000000027
2028-11-07,5316,2.9999999999999996
2028-11-08,5319,3.0000000000000027
2028-11-09,5322,3.0000000000000027
2028-11-10,5325,2.9999999999999947
2028-11-11,5328,3.0000000000000027
2028-11-12,5331,3.0000000000000027
2028-11-13,5334,3.0000000000000058
2028-11-14,5337,3.000000000000004
2028-11-15,5340,3.0000000000000058
2028-11-16,5343,3.000000000000007
2028-11-17,5346,3.000000000000007
2028-11-18,5349,3.0000000000000027
2028-11-19,5352,3.000000000000001
2028-11-20,5355,2.9999999999999996
2028-11-21,5358,3.000000000000007
2028-11-22,5361,2.999999999999998
2028-11-23,5364,3.000000000000004
2028-11-24,5367,3.0000000000000027
2028-11-25,5370,2.9999999999999996
2028-11-26,5373,3.0000000000000107
2028-11-27,5376,2.9999999999999947
2028-11-28,5379,2.9999999999999964
2028-11-29,5382,3.000000000000009
2028-11-30,5385,3.000000000000007
2028-12-01,5388,3.0000000000000058
2028-12-02,5391,3.000000000000007
2028-12-03,5394,2.9999999999999947
2028-12-04,5397,2.9999999999999964
2028-12-05,5400,3.0000000000000027
2028-12-06,5403,2.9999999999999996
2028-12-07,5406,3.000000000000007
2028-12-08,5409,3.000000000000007
2028-12-09,5412,3.000000000000004
2028-12-10,5415,3.0000000000000058
2028-12-11,5418,3.000000000000001
2028-12-12,5421,3.0000000000000058
2028-12-13,5424,3.000000000000017
2028-12-14,5427,2.999999999999998
2028-12-15,5430,3.000000000000001
2028-12-16,5433,3.0000000000000058
2028-12-17,5436,3.000000000000001
2028-12-18,5439,3.000000000000007
2028-12-19,5442,3.000000000000007
2028-12-20,5445,3.0000000000000027
2028-12-21,5448,2.999999999999998
2028-12-22,5451,3.0000000000000027
2028-12-23,5454,3.0000000000000058
2028-12-24,5457,3.000000000000012
2028-12-25,5460,2.9999999999999964
2028-12-26,5463,2.999999999999998
2028-12-27,5466,3.0000000000000058
2028-12-28,5469,3.000000000000007
2028-12-29,5472,2.9999999999999996
2028-12-30,5475,3.0000000000000107
2028-12-31,5478,3.000000000000007
2029-01-01,5481,3.0000000000000138
2029-01-02,5484,2.999999999999998
2029-01-03,5487,3.000000000000009
2029-01-04,5490,3.000000000000007
2029-01-05,5493,3.000000000000001
2029-01-06,5496,3.000000000000009
2029-01-07,5499,3.0000000000000058
2029-01-08,5502,3.000000000000007
2029-01-09,5505,2.9999999999999996
2029-01-10,5508,3.000000000000004
2029-01-11,5511,3.000000000000009
2029-01-12,5514,2.999999999999998
2029-01-13,5517,2.9999999999999996
2029-01-14,5520,3.000000000000001
2029-01-15,5523,3.0000000000000107
2029-01-16,5526,3.000000000000007
2029-01-17,5529,3.000000000000001
2029-01-18,5532,3.000000000000001
2029-01-19,5535,3.000000000000009
2029-01-20,5538,3.000000000000004
2029-01-21,5541,2.9999999999999964
2029-01-22,5544,3.0000000000000058
2029-01-23,5547,3.0000000000000027
2029-01-24,5550,2.999999999999998
2029-01-25,5553,3.000000000000004
2029-01-26,5556,3.0000000000000138
2029-01-27,5559,3.0000000000000107
2029-01-28,5562,3.000000000000004
2029-01-29,5565,3.0000000000000058
2029-01-30,5568,3.000000000000001
2029-01-31,5571,3.000000000000009
2029-02-01,5574,2.999999999999998
2029-02-02,5577,3.000000000000004
2029-02-03,5580,3.000000000000004
2029-02-04,5583,3.000000000000012
2029-02-05,5586,3.000000000000009
2029-02-06,5589,2.9999999999999996
2029-02-07,5592,3.0000000000000058
2029-02-08,5595,3.000000000000001
2029-02-09,5598,3.000000000000007
2029-02-10,5601,2.9999999999999947
2029-02-11,5604,3.000000000000001
2029-02-12,5607,3.000000000000001
2029-02-13,5610,2.9999999999999996
2029-02-14,5613,3.0000000000000027
2029-02-15,5616,2.9999999999999964
2029-02-16,5619,3.000000000000007
2029-02-17,5622,3.000000000000001
2029-02-18,5625,3.000000000000009
2029-02-19,5628,3.0000000000000027
2029-02-20,5631,3.0000000000000058
2029-02-21,5634,3.0000000000000107
2029-02-22,5637,3.000000000000004
2029-02-23,5640,2.999999999999998
2029-02-24,5643,3.000000000000004
2029-02-25,5646,2.9999999999999996
2029-02-26,5649,3.000000000000009
2029-02-27,5652,3.000000000000004
2029-02-28,5655,3.000000000000001
2029-03-01,5658,3.000000000000009
2029-03-02,5661,3.0000000000000107
2029-03-03,5664,2.9999999999999996
2029-03-04,5667,3.000000000000007
2029-03-05,5670,2.9999999999999996
2029-03-06,5673,2.9999999999999964
2029-03-07,5676,2.9999999999999964
2029-03-08,5679,2.9999999999999947
2029-03-09,5682,3.0000000000000058
2029-03-10,5685,3.0000000000000027
2029-03-11,5688,3.000000000000009
2029-03-12,5691,3.000000000000009
2029-03-13,5694,3.000000000000001
2029-03-14,5697,3.0000000000000027
2029-03-15,5700,3.000000000000007
2029-03-16,5703,2.999999999999993
2029-03-17,5706,2.9999999999999996
2029-03-18,5709,3.0000000000000027
2029-03-19,5712,3.000000000000009
2029-03-20,5715,2.9999999999999996
2029-03-21,5718,3.0000000000000107
2029-03-22,5721,3.000000000000009
2029-03-23,5724,3.000000000000004
2029-03-24,5727,3.0000000000000058
2029-03-25,5730,2.9999999999999947
2029-03-26,5733,3.000000000000012
2029-03-27,5736,3.000000000000015
2029-03-28,5739,3.0000000000000058
2029-03-29,5742,2.999999999999998
2029-03-30,5745,3.000000000000009
2029-03-31,5748,3.000000000000015
2029-04-01,5751,3.0000000000000058
2029-04-02,5754,3.000000000000009
2029-04-03,5757,3.0000000000000107
2029-04-04,5760,3.000000000000007
2029-04-05,5763,3.0000000000000138
2029-04-06,5766,3.0000000000000027
2029-04-07,5769,3.0000000000000027
2029-04-08,5772,3.000000000000007
2029-04-09,5775,3.000000000000009
2029-04-10,5778,3.0000000000000107
2029-04-11,5781,3.000000000000009
2029-04-12,5784,3.000000000000009
2029-04-13,5787,3.000000000000001
2029-04-14,5790,2.9999999999999867
2029-04-15,5793,2.9999999999999964
2029-04-16,5796,2.999999999999993
2029-04-17,5799,3.000000000000007
2029-04-18,5802,2.999999999999998
2029-04-19,5805,3.0000000000000058
2029-04-20,5808,3.0000000000000058
2029-04-21,5811,3.0000000000000058
2029-04-22,5814,3.000000000000007
2029-04-23,5817,3.000000000000007
2029-04-24,5820,3.0000000000000027
2029-04-25,5823,2.9999999999999996
2029-04-26,5826,3.0000000000000058
2029-04-27,5829,3.000000000000001
2029-04-28,5832,3.0000000000000027
2029-04-29,5835,3.0000000000000027
2029-04-30,5838,3.000000000000001
2029-05-01,5841,2.999999999999998
2029-05-02,5844,3.0000000000000107
2029-05-03,5847,3.0000000000000027
2029-05-04,5850,3.0000000000000027
2029-05-05,5853,2.9999999999999996
2029-05-06,5856,3.0000000000000027
2029-05-07,5859,3.0000000000000027
2029-05-08,5862,3.000000000000001
2029-05-09,5865,2.9999999999999996
2029-05-10,5868,2.999999999999998
2029-05-11,5871,2.9999999999999996
2029-05-12,5874,3.0000000000000027
2029-05-13,5877,3.000000000000007
2029-05-14,5880,3.0000000000000138
2029-05-15,5883,3.000000000000004
2029-05-16,5886,3.0000000000000027
2029-05-17,5889,3.000000000000001
2029-05-18,5892,3.0000000000000138
2029-05-19,5895,3.0000000000000107
2029-05-20,5898,3.0000000000000107
